Pais,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2021,2011-21,2021
Australia,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.8,0.9,1.0,1.1,1.1,0.9,0.8,1.3,1.7,2.8,3.9,3.9,4.3,3.7,2.8,2.4,2.6,3.1,3.3,3.5,3.7,3.6,3.6,3.6,3.5,3.4,3.3,-1.7%,2.7%,0.4%
Bangladesh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,^,^,^,^,^,^,^,^,^,^,^,^,♦,0.1%,♦
China,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.5,3.0,1.5,2.7,2.5,2.5,2.5,2.6,2.5,2.5,2.5,5.3,7.1,9.9,14.9,20.9,24.9,27.6,30.1,37.1,46.3,54.1,62.1,79.6,93.7,112.7,135.6,169.9,25.6%,19.9%,22.3%
China Hong Kong SAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,^,^,^,^,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9%,5.8%,♦
India,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,0.1,0.1,0.3,0.4,0.6,0.8,1.0,1.3,1.7,1.7,2.1,2.1,2.7,3.3,4.0,5.6,7.4,9.3,11.6,14.3,17.1,19.9,22.5,24.7,30.6,24.8,24.9,27.2,31.5,32.9,35.5,8.0%,7.5%,4.7%
Indonesia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1,1.1,1.1,1.1,1.6,2.2,2.3,2.7,3.3,3.9,4.9,6.0,6.2,6.3,6.7,6.6,6.7,7.0,8.3,9.3,9.4,9.6,9.7,9.6,10.3,10.5,11.2,13.4,26.4,26.3,27.9,30.9,10.8%,12.4%,4.0%
Japan,-,-,-,-,-,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.8,1.1,1.1,1.1,9.9,11.0,12.1,12.7,13.8,14.8,16.0,17.0,11.3,11.7,11.9,11.6,13.5,14.3,15.2,16.4,16.2,16.5,16.1,16.0,16.9,17.9,18.1,21.7,21.5,22.2,21.3,20.3,21.8,21.1,22.1,23.2,23.6,28.5,23.7,27.4,30.1,32.2,34.8,35.8,3.0%,5.4%,4.7%
Malaysia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.8,0.8,1.4,1.3,1.5,1.5,1.1,0.7,0.8,0.8,0.8,1.4,1.6,1.6,1.6,0.6%,0.6%,0.2%
New Zealand,1.3,1.4,1.1,1.3,1.3,1.3,1.3,1.3,1.2,2.1,2.1,2.1,2.0,2.0,1.9,2.0,1.9,2.0,2.0,2.1,2.0,2.1,2.1,2.1,2.6,3.0,3.1,3.1,3.2,3.1,3.0,3.0,3.0,3.3,3.6,3.7,3.5,3.4,3.3,3.4,3.8,4.1,4.3,4.9,5.6,6.6,6.9,7.2,7.6,8.4,9.0,8.9,9.0,8.9,9.0,9.0,9.0,0.2%,2.7%,1.2%
Pakistan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9,0.9,1.0,1.0,1.1,-,-,-,-,-,-,-,-,-,-,0.1,0.5,1.1,1.0,0.6,0.6,0.7,11.0%,-,0.1%
Philippines,-,-,-,-,-,-,-,-,-,-,-,-,^,^,0.6,2.0,3.9,3.9,4.9,5.4,5.9,5.6,4.9,5.2,5.7,5.9,5.8,5.7,5.7,6.3,6.1,6.5,7.2,8.9,10.6,11.6,10.4,10.2,9.8,10.3,9.9,10.5,10.2,10.7,10.3,10.0,10.1,10.4,9.8,10.5,11.4,11.8,11.3,11.5,11.7,12.0,10.8,-9.9%,0.7%,1.4%
Singapore,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.7,0.8,11.2%,2.3%,0.1%
South Korea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.4,0.7,0.5,2.9,5.8,6.6,7.3,10.9,11.7,11.7,14.2,14.6,13.7,8.6,15.2,77.2%,10.1%,2.0%
Sri Lanka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,^,^,^,^,^,^,^,^,^,^,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.2%,15.0%,♦
Taiwan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,^,^,^,^,^,^,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.5,0.5,0.6,0.8,1.0,1.3,1.6,1.8,1.8,1.9,1.8,1.9,1.8,1.7,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0,0.7%,0.8%,0.3%
Thailand,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,^,^,^,^,^,^,0.1,0.1,0.2,0.3,0.3,0.4,0.5,0.6,0.8,1.2,1.8,1.9,2.0,2.4,2.1,2.3,3.4,4.0,4.7,5.6,6.7,7.3,8.8,9.3,11.7,12.6,11.7,13.0,11.3%,12.6%,1.7%
Vietnam,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,25.6%,10.9%,♦
Other Asia Pacific,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,^,-,-,-,-,-,^,^,^,^,^,^,^,^,^,-,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.6,0.6,6.1%,6.1%,0.1%
